n,generations,population_size,mutation_type,p_m,crossover_type,p_c,fitness_val,abs_fitness_val,execution_time,execution_time_brute_force,err,err_percentage,exec_time_rate
5,80000,300,swap,0.6000000000000001,order,0.6000000000000001,7217.25,6473.75,0.0636,0.0013,743.5,11.484842633713072,0.020437243297338425
5,80000,300,swap,0.8000000000000002,order,0.6000000000000001,7244.25,6473.75,0.0284,0.0013,770.5,11.901911565939372,0.045750156902888015
5,80000,300,swap,0.4,order,0.8000000000000002,7089.75,6473.75,0.0392,0.0013,616.0,9.515350453755545,0.03309336505547328
5,80000,300,swap,0.6000000000000001,order,0.8000000000000002,7119.75,6473.75,0.0392,0.0013,646.0,9.97876037845144,0.03316038459901113
5,80000,300,swap,0.8000000000000002,order,0.8000000000000002,7089.75,6473.75,0.0365,0.0013,616.0,9.515350453755545,0.035601112576554926
5,80000,300,insert,0.4,pmx,0.4,7184.25,6473.75,0.0341,0.0013,710.5,10.975091716547595,0.03808077103048504
5,80000,300,insert,0.6000000000000001,pmx,0.4,7251.75,6473.75,0.0254,0.0013,778.0,12.017764047113346,0.05115052861659115
5,80000,300,insert,0.8000000000000002,pmx,0.4,7253.75,6473.75,0.0205,0.0013,780.0,12.048658042093066,0.063316865623113
5,80000,300,insert,0.4,pmx,0.6000000000000001,7119.75,6473.75,0.0349,0.0013,646.0,9.97876037845144,0.03720536594019951
5,80000,300,insert,0.6000000000000001,pmx,0.6000000000000001,7109.75,6473.75,0.0265,0.0013,636.0,9.824290403552808,0.049022226617637804
5,80000,300,insert,0.8000000000000002,pmx,0.6000000000000001,7089.75,6473.75,0.0182,0.0013,616.0,9.515350453755545,0.07105839914509865
5,80000,300,insert,0.4,pmx,0.8000000000000002,6929.25,6473.75,0.0262,0.0013,455.5,7.036107356632556,0.04952447524500676
5,80000,300,insert,0.6000000000000001,pmx,0.8000000000000002,6965.25,6473.75,0.0292,0.0013,491.5,7.592199266267613,0.044509164523896985
5,80000,300,insert,0.8000000000000002,pmx,0.8000000000000002,6857.75,6473.75,0.0241,0.0013,384.0,5.93164703610735,0.0538341827516414
5,80000,300,insert,0.4,order,0.4,7397.75,6473.75,0.0196,0.0013,924.0,14.273025680633324,0.06614899125307841
5,80000,300,insert,0.6000000000000001,order,0.4,7325.75,6473.75,0.0208,0.0013,852.0,13.160841861363195,0.062402380461901163
5,80000,300,insert,0.8000000000000002,order,0.4,7253.75,6473.75,0.0176,0.0013,780.0,12.048658042093066,0.07382338478202004
5,80000,300,insert,0.4,order,0.6000000000000001,7251.75,6473.75,0.0240,0.0013,778.0,12.017764047113346,0.054070676900497806
5,80000,300,insert,0.6000000000000001,order,0.6000000000000001,7184.25,6473.75,0.0257,0.0013,710.5,10.975091716547595,0.05039879470186433
5,80000,300,insert,0.8000000000000002,order,0.6000000000000001,7184.25,6473.75,0.0190,0.0013,710.5,10.975091716547595,0.06816510857471465
5,80000,300,insert,0.4,order,0.8000000000000002,6965.25,6473.75,0.0282,0.0013,491.5,7.592199266267613,0.04609904633074061
5,80000,300,insert,0.6000000000000001,order,0.8000000000000002,7029.75,6473.75,0.0239,0.0013,556.0,8.588530604363783,0.054321702398979835
