n,generations,population_size,mutation_type,p_m,crossover_type,p_c,fitness_val,abs_fitness_val,execution_time,execution_time_brute_force,err,err_percentage,exec_time_rate
5,80000,200,reverse,0.4,order,0.4,10308.75,9553.25,0.0128,0.0011,755.5,7.908303456938739,0.08544585524853693
5,80000,200,reverse,0.6000000000000001,order,0.4,10284.25,9553.25,0.0105,0.0011,731.0,7.651846230340453,0.10448004710251592
5,80000,200,reverse,0.8000000000000002,order,0.4,10313.25,9553.25,0.0129,0.0011,760.0,7.955407845497604,0.08522331122891923
5,80000,200,reverse,0.4,order,0.6000000000000001,10166.75,9553.25,0.0159,0.0011,613.5,6.421898306858921,0.06893990795529258
5,80000,200,reverse,0.6000000000000001,order,0.6000000000000001,10250.25,9553.25,0.0159,0.0011,697.0,7.295946405673462,0.06915380487731763
5,80000,200,reverse,0.8000000000000002,order,0.6000000000000001,10108.25,9553.25,0.0141,0.0011,555.0,5.809541255593643,0.07769976591050709
5,80000,200,reverse,0.4,order,0.8000000000000002,10104.25,9553.25,0.0192,0.0011,551.0,5.76767068798577,0.05714593737613952
5,80000,200,reverse,0.6000000000000001,order,0.8000000000000002,10108.25,9553.25,0.0168,0.0011,555.0,5.809541255593643,0.06526714386759089
5,80000,200,reverse,0.8000000000000002,order,0.8000000000000002,10012.75,9553.25,0.0154,0.0011,459.5,4.809881453955455,0.0713283923132817
5,80000,300,swap,0.4,pmx,0.4,10250.25,9553.25,0.0177,0.0011,697.0,7.295946405673462,0.06180736533283321
5,80000,300,swap,0.6000000000000001,pmx,0.4,10276.25,9553.25,0.0179,0.0011,723.0,7.568105095124693,0.061356114686951436
5,80000,300,swap,0.8000000000000002,pmx,0.4,10276.25,9553.25,0.0163,0.0011,723.0,7.568105095124693,0.06741578970439967
5,80000,300,swap,0.4,pmx,0.6000000000000001,10022.75,9553.25,0.0190,0.0011,469.5,4.914557872975166,0.05786698106108115
5,80000,300,swap,0.6000000000000001,pmx,0.6000000000000001,10022.75,9553.25,0.0176,0.0011,469.5,4.914557872975166,0.06233849562902812
5,80000,300,swap,0.8000000000000002,pmx,0.6000000000000001,10104.25,9553.25,0.0282,0.0011,551.0,5.76767068798577,0.03887181336411354
5,80000,300,swap,0.4,pmx,0.8000000000000002,9874.75,9553.25,0.0203,0.0011,321.5,3.365346871483524,0.05413021094868246
5,80000,300,swap,0.6000000000000001,pmx,0.8000000000000002,9991.25,9553.25,0.0206,0.0011,438.0,4.584827153063088,0.05331886144849823
5,80000,300,swap,0.8000000000000002,pmx,0.8000000000000002,9991.25,9553.25,0.0201,0.0011,438.0,4.584827153063088,0.05465344357838376
5,80000,300,swap,0.4,order,0.4,10308.75,9553.25,0.0163,0.0011,755.5,7.908303456938739,0.06729778724273233
5,80000,300,swap,0.6000000000000001,order,0.4,10308.75,9553.25,0.0144,0.0011,755.5,7.908303456938739,0.07609404934687954
5,80000,300,swap,0.8000000000000002,order,0.4,10284.25,9553.25,0.0126,0.0011,731.0,7.651846230340453,0.08714860693980092
5,80000,300,swap,0.4,order,0.6000000000000001,10162.75,9553.25,0.0177,0.0011,609.5,6.380027739251034,0.06185293865293866
5,80000,300,swap,0.6000000000000001,order,0.6000000000000001,10196.75,9553.25,0.0158,0.0011,643.5,6.73592756391804,0.06927113086301123
5,80000,300,swap,0.8000000000000002,order,0.6000000000000001,10166.75,9553.25,0.0155,0.0011,613.5,6.421898306858921,0.07086061127322993
5,80000,300,swap,0.4,order,0.8000000000000002,10012.75,9553.25,0.0197,0.0011,459.5,4.809881453955455,0.05561128200183212
5,80000,300,swap,0.6000000000000001,order,0.8000000000000002,10022.75,9553.25,0.0224,0.0011,469.5,4.914557872975166,0.04891109202896246
5,80000,300,swap,0.8000000000000002,order,0.8000000000000002,10012.75,9553.25,0.0206,0.0011,459.5,4.809881453955455,0.05326899736757032
5,80000,300,insert,0.4,pmx,0.4,10256.25,9553.25,0.0164,0.0011,703.0,7.3587522570852855,0.06693167759531132
5,80000,300,insert,0.6000000000000001,pmx,0.4,10250.25,9553.25,0.0137,0.0011,697.0,7.295946405673462,0.07974651110534958
5,80000,300,insert,0.8000000000000002,pmx,0.4,10276.25,9553.25,0.0136,0.0011,723.0,7.568105095124693,0.08030310161172417
5,80000,300,insert,0.4,pmx,0.6000000000000001,10022.75,9553.25,0.0195,0.0011,469.5,4.914557872975166,0.056335129062980785
5,80000,300,insert,0.6000000000000001,pmx,0.6000000000000001,10022.75,9553.25,0.0172,0.0011,469.5,4.914557872975166,0.06359911777679754
5,80000,300,insert,0.8000000000000002,pmx,0.6000000000000001,10162.75,9553.25,0.0170,0.0011,609.5,6.380027739251034,0.06466613032082638
5,80000,300,insert,0.4,pmx,0.8000000000000002,10000.75,9553.25,0.0202,0.0011,447.5,4.684269751131808,0.054416870908769246
5,80000,300,insert,0.6000000000000001,pmx,0.8000000000000002,9991.25,9553.25,0.0189,0.0011,438.0,4.584827153063088,0.05815729339988908
5,80000,300,insert,0.8000000000000002,pmx,0.8000000000000002,10104.25,9553.25,0.0174,0.0011,551.0,5.76767068798577,0.06291913593715907
5,80000,300,insert,0.4,order,0.4,10313.25,9553.25,0.0257,0.0011,760.0,7.955407845497604,0.04265656804733728
5,80000,300,insert,0.6000000000000001,order,0.4,10308.75,9553.25,0.0135,0.0011,755.5,7.908303456938739,0.08129355463932059
5,80000,300,insert,0.8000000000000002,order,0.4,10313.25,9553.25,0.0128,0.0011,760.0,7.955407845497604,0.08552029509351425
5,80000,300,insert,0.4,order,0.6000000000000001,10196.75,9553.25,0.0171,0.0011,643.5,6.73592756391804,0.0641553834387819
5,80000,300,insert,0.6000000000000001,order,0.6000000000000001,10108.25,9553.25,0.0168,0.0011,555.0,5.809541255593643,0.06509678165784832
5,80000,300,insert,0.8000000000000002,order,0.6000000000000001,10108.25,9553.25,0.0154,0.0011,555.0,5.809541255593643,0.07121499089309419
5,80000,300,insert,0.4,order,0.8000000000000002,10012.75,9553.25,0.0203,0.0011,459.5,4.809881453955455,0.05398643123764056
5,80000,300,insert,0.6000000000000001,order,0.8000000000000002,10022.75,9553.25,0.0185,0.0011,469.5,4.914557872975166,0.05941399541556134
5,80000,300,insert,0.8000000000000002,order,0.8000000000000002,10022.75,9553.25,0.0191,0.0011,469.5,4.914557872975166,0.057302793268335095
5,80000,300,scramble,0.4,pmx,0.4,10284.25,9553.25,0.0155,0.0011,731.0,7.651846230340453,0.07073567497125335
5,80000,300,scramble,0.6000000000000001,pmx,0.4,10256.25,9553.25,0.0146,0.0011,703.0,7.3587522570852855,0.07527220282572519
5,80000,300,scramble,0.8000000000000002,pmx,0.4,10250.25,9553.25,0.0130,0.0011,697.0,7.295946405673462,0.08401133326049748
5,80000,300,scramble,0.4,pmx,0.6000000000000001,10108.25,9553.25,0.0177,0.0011,555.0,5.809541255593643,0.0619442872103327
5,80000,300,scramble,0.6000000000000001,pmx,0.6000000000000001,10108.25,9553.25,0.0159,0.0011,555.0,5.809541255593643,0.0688637630974059
5,80000,300,scramble,0.8000000000000002,pmx,0.6000000000000001,10012.75,9553.25,0.0156,0.0011,459.5,4.809881453955455,0.070489273218951
5,80000,300,scramble,0.4,pmx,0.8000000000000002,9866.75,9553.25,0.0197,0.0011,313.5,3.281605736267764,0.05560994142178724
5,80000,300,scramble,0.6000000000000001,pmx,0.8000000000000002,9991.25,9553.25,0.0201,0.0011,438.0,4.584827153063088,0.05459459229194524
5,80000,300,scramble,0.8000000000000002,pmx,0.8000000000000002,9991.25,9553.25,0.0185,0.0011,438.0,4.584827153063088,0.059277355363406274
5,80000,300,scramble,0.4,order,0.4,10276.25,9553.25,0.0147,0.0011,723.0,7.568105095124693,0.07449677711037914
5,80000,300,scramble,0.6000000000000001,order,0.4,10313.25,9553.25,0.0143,0.0011,760.0,7.955407845497604,0.07651173944047363
5,80000,300,scramble,0.8000000000000002,order,0.4,10313.25,9553.25,0.0134,0.0011,760.0,7.955407845497604,0.08195783564855935
5,80000,300,scramble,0.4,order,0.6000000000000001,10162.75,9553.25,0.0201,0.0011,609.5,6.380027739251034,0.05464826475256438
5,80000,300,scramble,0.6000000000000001,order,0.6000000000000001,10162.75,9553.25,0.0169,0.0011,609.5,6.380027739251034,0.06494467138694557
5,80000,300,scramble,0.8000000000000002,order,0.6000000000000001,10196.75,9553.25,0.0263,0.0011,643.5,6.73592756391804,0.041775936254980085
5,80000,300,scramble,0.4,order,0.8000000000000002,10104.25,9553.25,0.0201,0.0011,551.0,5.76767068798577,0.054568763675501786
5,80000,300,scramble,0.6000000000000001,order,0.8000000000000002,10104.25,9553.25,0.0203,0.0011,551.0,5.76767068798577,0.05406107589374642
5,80000,300,scramble,0.8000000000000002,order,0.8000000000000002,10012.75,9553.25,0.0200,0.0011,459.5,4.809881453955455,0.054794294604577146
5,80000,300,reverse,0.4,pmx,0.4,10250.25,9553.25,0.0159,0.0011,697.0,7.295946405673462,0.06898216886204267
5,80000,300,reverse,0.6000000000000001,pmx,0.4,10256.25,9553.25,0.0155,0.0011,703.0,7.3587522570852855,0.07078451058606935
5,80000,300,reverse,0.8000000000000002,pmx,0.4,10284.25,9553.25,0.0171,0.0011,731.0,7.651846230340453,0.06406896628339721
5,80000,300,reverse,0.4,pmx,0.6000000000000001,10104.25,9553.25,0.0177,0.0011,551.0,5.76767068798577,0.06213281620340444
5,80000,300,reverse,0.6000000000000001,pmx,0.6000000000000001,10108.25,9553.25,0.0162,0.0011,555.0,5.809541255593643,0.06776034895504414
5,80000,300,reverse,0.8000000000000002,pmx,0.6000000000000001,10022.75,9553.25,0.0161,0.0011,469.5,4.914557872975166,0.0681154870522928
5,80000,300,reverse,0.4,pmx,0.8000000000000002,10000.75,9553.25,0.0202,0.0011,447.5,4.684269751131808,0.05428625351516079
5,80000,300,reverse,0.6000000000000001,pmx,0.8000000000000002,9874.75,9553.25,0.0192,0.0011,321.5,3.365346871483524,0.05711976031594716
5,80000,300,reverse,0.8000000000000002,pmx,0.8000000000000002,9991.25,9553.25,0.0190,0.0011,438.0,4.584827153063088,0.0577250756950179
5,80000,300,reverse,0.4,order,0.4,10320.75,9553.25,0.0154,0.0011,767.5,8.033915159762387,0.07137363324154575
5,80000,300,reverse,0.6000000000000001,order,0.4,10314.75,9553.25,0.0152,0.0011,761.5,7.971109308350563,0.07208734727039781
5,80000,300,reverse,0.8000000000000002,order,0.4,10308.75,9553.25,0.0133,0.0011,755.5,7.908303456938739,0.08249565326228835
5,80000,300,reverse,0.4,order,0.6000000000000001,10166.75,9553.25,0.0173,0.0011,613.5,6.421898306858921,0.0635290592641551
5,80000,300,reverse,0.6000000000000001,order,0.6000000000000001,10108.25,9553.25,0.0179,0.0011,555.0,5.809541255593643,0.06121690395000465
5,80000,300,reverse,0.8000000000000002,order,0.6000000000000001,10197.25,9553.25,0.0161,0.0011,644.0,6.741161384869017,0.06828788538105177
5,80000,300,reverse,0.4,order,0.8000000000000002,10104.25,9553.25,0.0205,0.0011,551.0,5.76767068798577,0.05344238338487913
5,80000,300,reverse,0.6000000000000001,order,0.8000000000000002,10104.25,9553.25,0.0184,0.0011,551.0,5.76767068798577,0.05956895109228942
5,80000,300,reverse,0.8000000000000002,order,0.8000000000000002,9991.25,9553.25,0.0300,0.0011,438.0,4.584827153063088,0.03654848379226212
5,80000,150,swap,0.4,pmx,0.4,4458.0,3822.0,0.0100,0.0012,636.0,16.64050235478807,0.11923540225528284
5,80000,150,swap,0.6000000000000001,pmx,0.4,4556.0,3822.0,0.0072,0.0012,734.0,19.204604918890638,0.1645847029201138
5,80000,150,swap,0.8000000000000002,pmx,0.4,4496.0,3822.0,0.0060,0.0012,674.0,17.634746206174782,0.1977046429413151
5,80000,150,swap,0.4,pmx,0.6000000000000001,4041.0,3822.0,0.0084,0.0012,219.0,5.72998430141287,0.14274027395706304
5,80000,150,swap,0.6000000000000001,pmx,0.6000000000000001,4364.0,3822.0,0.0086,0.0012,542.0,14.181057038199896,0.13935336397364195
5,80000,150,swap,0.8000000000000002,pmx,0.6000000000000001,4368.0,3822.0,0.0078,0.0012,546.0,14.285714285714292,0.1536046876430555
5,80000,150,swap,0.4,pmx,0.8000000000000002,4364.0,3822.0,0.0097,0.0012,542.0,14.181057038199896,0.12343449087698645
5,80000,150,swap,0.6000000000000001,pmx,0.8000000000000002,4002.0,3822.0,0.0099,0.0012,180.0,4.709576138147568,0.12109724514592304
5,80000,150,swap,0.8000000000000002,pmx,0.8000000000000002,4002.0,3822.0,0.0089,0.0012,180.0,4.709576138147568,0.13469184328837508
5,80000,150,swap,0.4,order,0.4,4574.0,3822.0,0.0074,0.0012,752.0,19.675562532705385,0.16180167807888898
5,80000,150,swap,0.6000000000000001,order,0.4,4767.0,3822.0,0.0063,0.0012,945.0,24.72527472527473,0.1900024462061155
5,80000,150,swap,0.8000000000000002,order,0.4,4562.0,3822.0,0.0059,0.0012,740.0,19.361590790162225,0.20084456504389464
5,80000,150,swap,0.4,order,0.6000000000000001,4484.0,3822.0,0.0095,0.0012,662.0,17.320774463631608,0.12619824988090161
5,80000,150,swap,0.6000000000000001,order,0.6000000000000001,4484.0,3822.0,0.0086,0.0012,662.0,17.320774463631608,0.13940740084201195
5,80000,150,swap,0.8000000000000002,order,0.6000000000000001,4368.0,3822.0,0.0078,0.0012,546.0,14.285714285714292,0.15284900239910107
5,80000,150,swap,0.4,order,0.8000000000000002,4458.0,3822.0,0.0100,0.0012,636.0,16.64050235478807,0.11897328448173973
5,80000,150,swap,0.6000000000000001,order,0.8000000000000002,4364.0,3822.0,0.0093,0.0012,542.0,14.181057038199896,0.12854134232301562
5,80000,150,swap,0.8000000000000002,order,0.8000000000000002,4041.0,3822.0,0.0097,0.0012,219.0,5.72998430141287,0.1227691001780618
5,80000,150,insert,0.4,pmx,0.4,4574.0,3822.0,0.0071,0.0012,752.0,19.675562532705385,0.167867284794717
5,80000,150,insert,0.6000000000000001,pmx,0.4,4556.0,3822.0,0.0074,0.0012,734.0,19.204604918890638,0.16194223938223937
5,80000,150,insert,0.8000000000000002,pmx,0.4,4562.0,3822.0,0.0065,0.0012,740.0,19.361590790162225,0.18370555515001094
5,80000,150,insert,0.4,pmx,0.6000000000000001,4496.0,3822.0,0.0088,0.0012,674.0,17.634746206174782,0.1360094254985678
5,80000,150,insert,0.6000000000000001,pmx,0.6000000000000001,4462.0,3822.0,0.0080,0.0012,640.0,16.745159602302465,0.14878254751840136
5,80000,150,insert,0.8000000000000002,pmx,0.6000000000000001,4462.0,3822.0,0.0072,0.0012,640.0,16.745159602302465,0.166231745822049
5,80000,150,insert,0.4,pmx,0.8000000000000002,4041.0,3822.0,0.0106,0.0012,219.0,5.72998430141287,0.1131633158711244
5,80000,150,insert,0.6000000000000001,pmx,0.8000000000000002,4049.0,3822.0,0.0092,0.0012,227.0,5.939298796441648,0.12964389150761146
5,80000,150,insert,0.8000000000000002,pmx,0.8000000000000002,4462.0,3822.0,0.0086,0.0012,640.0,16.745159602302465,0.13917226047283285
5,80000,150,insert,0.4,order,0.4,4556.0,3822.0,0.0081,0.0012,734.0,19.204604918890638,0.14749200879120877
5,80000,150,insert,0.6000000000000001,order,0.4,4626.0,3822.0,0.0077,0.0012,804.0,21.036106750392463,0.15508611573303752
5,80000,150,insert,0.8000000000000002,order,0.4,4618.0,3822.0,0.0070,0.0012,796.0,20.826792255363685,0.17026368526098573
5,80000,150,insert,0.4,order,0.6000000000000001,4496.0,3822.0,0.0091,0.0012,674.0,17.634746206174782,0.13092198522526272
5,80000,150,insert,0.6000000000000001,order,0.6000000000000001,4458.0,3822.0,0.0081,0.0012,636.0,16.64050235478807,0.14715135071921412
5,80000,150,insert,0.8000000000000002,order,0.6000000000000001,4484.0,3822.0,0.0080,0.0012,662.0,17.320774463631608,0.14844904291402447
5,80000,150,insert,0.4,order,0.8000000000000002,4049.0,3822.0,0.0103,0.0012,227.0,5.939298796441648,0.11641951287211157
5,80000,150,insert,0.6000000000000001,order,0.8000000000000002,4368.0,3822.0,0.0089,0.0012,546.0,14.285714285714292,0.13461979244677436
5,80000,150,insert,0.8000000000000002,order,0.8000000000000002,4364.0,3822.0,0.0101,0.0012,542.0,14.181057038199896,0.11824100359433364
5,80000,150,scramble,0.4,pmx,0.4,4556.0,3822.0,0.0077,0.0012,734.0,19.204604918890638,0.1553589776831188
5,80000,150,scramble,0.6000000000000001,pmx,0.4,4574.0,3822.0,0.0077,0.0012,752.0,19.675562532705385,0.15434421343146273
5,80000,150,scramble,0.8000000000000002,pmx,0.4,4484.0,3822.0,0.0074,0.0012,662.0,17.320774463631608,0.16045027893780484
5,80000,150,scramble,0.4,pmx,0.6000000000000001,4462.0,3822.0,0.0101,0.0012,640.0,16.745159602302465,0.1177210805753713
5,80000,150,scramble,0.6000000000000001,pmx,0.6000000000000001,4462.0,3822.0,0.0131,0.0012,640.0,16.745159602302465,0.09127642813100721
5,80000,150,scramble,0.8000000000000002,pmx,0.6000000000000001,4368.0,3822.0,0.0084,0.0012,546.0,14.285714285714292,0.14200730186496627
5,80000,150,scramble,0.4,pmx,0.8000000000000002,4002.0,3822.0,0.0120,0.0012,180.0,4.709576138147568,0.09999334061786033
5,80000,150,scramble,0.6000000000000001,pmx,0.8000000000000002,4049.0,3822.0,0.0097,0.0012,227.0,5.939298796441648,0.1226046185325928
5,80000,150,scramble,0.8000000000000002,pmx,0.8000000000000002,4364.0,3822.0,0.0137,0.0012,542.0,14.181057038199896,0.08719211433521004
5,80000,150,scramble,0.4,order,0.4,4562.0,3822.0,0.0143,0.0012,740.0,19.361590790162225,0.08390985445876331
5,80000,150,scramble,0.6000000000000001,order,0.4,4927.0,3822.0,0.0075,0.0012,1105.0,28.911564625850332,0.1594994549372544
5,80000,150,scramble,0.8000000000000002,order,0.4,4626.0,3822.0,0.0100,0.0012,804.0,21.036106750392463,0.11991720194415323
5,80000,150,scramble,0.4,order,0.6000000000000001,4548.0,3822.0,0.0111,0.0012,726.0,18.995290423861846,0.10750261218735982
5,80000,150,scramble,0.6000000000000001,order,0.6000000000000001,4458.0,3822.0,0.0317,0.0012,636.0,16.64050235478807,0.03784846670978027
5,80000,150,scramble,0.8000000000000002,order,0.6000000000000001,4548.0,3822.0,0.0087,0.0012,726.0,18.995290423861846,0.13640382666196915
5,80000,150,scramble,0.4,order,0.8000000000000002,4458.0,3822.0,0.0167,0.0012,636.0,16.64050235478807,0.07149686492322116
5,80000,150,scramble,0.6000000000000001,order,0.8000000000000002,4368.0,3822.0,0.0157,0.0012,546.0,14.285714285714292,0.07617005357305003
5,80000,150,scramble,0.8000000000000002,order,0.8000000000000002,4049.0,3822.0,0.0110,0.0012,227.0,5.939298796441648,0.10894531916275244
5,80000,150,reverse,0.4,pmx,0.4,4556.0,3822.0,0.0126,0.0012,734.0,19.204604918890638,0.09476511522819701
5,80000,150,reverse,0.6000000000000001,pmx,0.4,4556.0,3822.0,0.0073,0.0012,734.0,19.204604918890638,0.16279076266252668
5,80000,150,reverse,0.8000000000000002,pmx,0.4,4767.0,3822.0,0.0149,0.0012,945.0,24.72527472527473,0.08044311469121596
5,80000,150,reverse,0.4,pmx,0.6000000000000001,4041.0,3822.0,0.0158,0.0012,219.0,5.72998430141287,0.07594478679421794
5,80000,150,reverse,0.6000000000000001,pmx,0.6000000000000001,4049.0,3822.0,0.0162,0.0012,227.0,5.939298796441648,0.07402039501742723
5,80000,150,reverse,0.8000000000000002,pmx,0.6000000000000001,4364.0,3822.0,0.0080,0.0012,542.0,14.181057038199896,0.14944519730395794
5,80000,150,reverse,0.4,pmx,0.8000000000000002,4458.0,3822.0,0.0163,0.0012,636.0,16.64050235478807,0.07361549194834066
5,80000,150,reverse,0.6000000000000001,pmx,0.8000000000000002,4364.0,3822.0,0.0144,0.0012,542.0,14.181057038199896,0.08316943668721186
5,80000,150,reverse,0.8000000000000002,pmx,0.8000000000000002,4364.0,3822.0,0.0106,0.0012,542.0,14.181057038199896,0.11311753680188784
5,80000,150,reverse,0.4,order,0.4,4618.0,3822.0,0.0121,0.0012,796.0,20.826792255363685,0.09850601428711224
5,80000,150,reverse,0.6000000000000001,order,0.4,4767.0,3822.0,0.0096,0.0012,945.0,24.72527472527473,0.12427260561467617
5,80000,150,reverse,0.8000000000000002,order,0.4,4951.0,3822.0,0.0090,0.0012,1129.0,29.53950811093668,0.13311729172176673
5,80000,150,reverse,0.4,order,0.6000000000000001,4556.0,3822.0,0.0122,0.0012,734.0,19.204604918890638,0.09773704876012194
5,80000,150,reverse,0.6000000000000001,order,0.6000000000000001,4496.0,3822.0,0.0088,0.0012,674.0,17.634746206174782,0.1353874757908328
5,80000,150,reverse,0.8000000000000002,order,0.6000000000000001,4462.0,3822.0,0.0085,0.0012,640.0,16.745159602302465,0.14033248201639434
5,80000,150,reverse,0.4,order,0.8000000000000002,4364.0,3822.0,0.0108,0.0012,542.0,14.181057038199896,0.11049515488134179
5,80000,150,reverse,0.6000000000000001,order,0.8000000000000002,4368.0,3822.0,0.0113,0.0012,546.0,14.285714285714292,0.10581656259854934
5,80000,150,reverse,0.8000000000000002,order,0.8000000000000002,4458.0,3822.0,0.0091,0.0012,636.0,16.64050235478807,0.1312839689081329
5,80000,200,swap,0.4,pmx,0.4,4574.0,3822.0,0.0158,0.0012,752.0,19.675562532705385,0.07571059733148813
5,80000,200,swap,0.6000000000000001,pmx,0.4,4562.0,3822.0,0.0109,0.0012,740.0,19.361590790162225,0.10966934239769903
5,80000,200,swap,0.8000000000000002,pmx,0.4,4618.0,3822.0,0.0112,0.0012,796.0,20.826792255363685,0.10620731799957796
5,80000,200,swap,0.4,pmx,0.6000000000000001,4364.0,3822.0,0.0148,0.0012,542.0,14.181057038199896,0.08066744879315318
5,80000,200,swap,0.6000000000000001,pmx,0.6000000000000001,4364.0,3822.0,0.0124,0.0012,542.0,14.181057038199896,0.09658360454405894
5,80000,200,swap,0.8000000000000002,pmx,0.6000000000000001,4484.0,3822.0,0.0156,0.0012,662.0,17.320774463631608,0.07676720151302543
5,80000,200,swap,0.4,pmx,0.8000000000000002,4049.0,3822.0,0.0278,0.0012,227.0,5.939298796441648,0.04308441804127682
5,80000,200,swap,0.6000000000000001,pmx,0.8000000000000002,4364.0,3822.0,0.0228,0.0012,542.0,14.181057038199896,0.052487848829933674
5,80000,200,swap,0.8000000000000002,pmx,0.8000000000000002,4002.0,3822.0,0.0203,0.0012,180.0,4.709576138147568,0.059009599737378945
5,80000,200,swap,0.4,order,0.4,4951.0,3822.0,0.0142,0.0012,1129.0,29.53950811093668,0.08402051282051282
5,80000,200,swap,0.6000000000000001,order,0.4,4767.0,3822.0,0.0158,0.0012,945.0,24.72527472527473,0.07567303343757517
5,80000,200,swap,0.8000000000000002,order,0.4,4574.0,3822.0,0.0122,0.0012,752.0,19.675562532705385,0.09832512453847506
5,80000,200,swap,0.4,order,0.6000000000000001,4462.0,3822.0,0.0135,0.0012,640.0,16.745159602302465,0.08868700310121229
5,80000,200,swap,0.6000000000000001,order,0.6000000000000001,4484.0,3822.0,0.0138,0.0012,662.0,17.320774463631608,0.08662337876910367
5,80000,200,swap,0.8000000000000002,order,0.6000000000000001,4548.0,3822.0,0.0112,0.0012,726.0,18.995290423861846,0.10708633433331205
5,80000,200,swap,0.4,order,0.8000000000000002,4364.0,3822.0,0.0164,0.0012,542.0,14.181057038199896,0.072780924011279
5,80000,200,swap,0.6000000000000001,order,0.8000000000000002,4368.0,3822.0,0.0151,0.0012,546.0,14.285714285714292,0.07938620526490117
5,80000,200,swap,0.8000000000000002,order,0.8000000000000002,4462.0,3822.0,0.0127,0.0012,640.0,16.745159602302465,0.09388481253497481
5,80000,200,insert,0.4,pmx,0.4,4556.0,3822.0,0.0101,0.0012,734.0,19.204604918890638,0.11775688549904074
5,80000,200,insert,0.6000000000000001,pmx,0.4,4496.0,3822.0,0.0094,0.0012,674.0,17.634746206174782,0.12721255655250852
5,80000,200,insert,0.8000000000000002,pmx,0.4,4562.0,3822.0,0.0256,0.0012,740.0,19.361590790162225,0.04680359314846844
5,80000,200,insert,0.4,pmx,0.6000000000000001,4364.0,3822.0,0.0137,0.0012,542.0,14.181057038199896,0.08736919872239966
5,80000,200,insert,0.6000000000000001,pmx,0.6000000000000001,4041.0,3822.0,0.0116,0.0012,219.0,5.72998430141287,0.10338437268917919
5,80000,200,insert,0.8000000000000002,pmx,0.6000000000000001,4368.0,3822.0,0.0119,0.0012,546.0,14.285714285714292,0.10083471501552639
5,80000,200,insert,0.4,pmx,0.8000000000000002,4049.0,3822.0,0.0143,0.0012,227.0,5.939298796441648,0.08335814508115269
5,80000,200,insert,0.6000000000000001,pmx,0.8000000000000002,4002.0,3822.0,0.0136,0.0012,180.0,4.709576138147568,0.08785569306498629
5,80000,200,insert,0.8000000000000002,pmx,0.8000000000000002,4364.0,3822.0,0.0135,0.0012,542.0,14.181057038199896,0.08854813954715786
5,80000,200,insert,0.4,order,0.4,4618.0,3822.0,0.0102,0.0012,796.0,20.826792255363685,0.11710208696866056
5,80000,200,insert,0.6000000000000001,order,0.4,4767.0,3822.0,0.0110,0.0012,945.0,24.72527472527473,0.10844299657423566
5,80000,200,insert,0.8000000000000002,order,0.4,4927.0,3822.0,0.0085,0.0012,1105.0,28.911564625850332,0.13975966456557354
5,80000,200,insert,0.4,order,0.6000000000000001,4462.0,3822.0,0.0140,0.0012,640.0,16.745159602302465,0.08531944670463791
5,80000,200,insert,0.6000000000000001,order,0.6000000000000001,4484.0,3822.0,0.0137,0.0012,662.0,17.320774463631608,0.08709253690020936
5,80000,200,insert,0.8000000000000002,order,0.6000000000000001,4364.0,3822.0,0.0115,0.0012,542.0,14.181057038199896,0.10406195960055409
5,80000,200,insert,0.4,order,0.8000000000000002,4484.0,3822.0,0.0135,0.0012,662.0,17.320774463631608,0.08833213057213056
5,80000,200,insert,0.6000000000000001,order,0.8000000000000002,4368.0,3822.0,0.0125,0.0012,546.0,14.285714285714292,0.09599597184871544
5,80000,200,insert,0.8000000000000002,order,0.8000000000000002,4049.0,3822.0,0.0126,0.0012,227.0,5.939298796441648,0.09515568495481529
5,80000,200,scramble,0.4,pmx,0.4,4574.0,3822.0,0.0101,0.0012,752.0,19.675562532705385,0.11826600874101226
5,80000,200,scramble,0.6000000000000001,pmx,0.4,4574.0,3822.0,0.0089,0.0012,752.0,19.675562532705385,0.1336155671772545
5,80000,200,scramble,0.8000000000000002,pmx,0.4,4562.0,3822.0,0.0088,0.0012,740.0,19.361590790162225,0.1352056304733251
5,80000,200,scramble,0.4,pmx,0.6000000000000001,4462.0,3822.0,0.0115,0.0012,640.0,16.745159602302465,0.10399530559114012
5,80000,200,scramble,0.6000000000000001,pmx,0.6000000000000001,4368.0,3822.0,0.0115,0.0012,546.0,14.285714285714292,0.10391371706994797
5,80000,200,scramble,0.8000000000000002,pmx,0.6000000000000001,4049.0,3822.0,0.0112,0.0012,227.0,5.939298796441648,0.10711140242604808
5,80000,200,scramble,0.4,pmx,0.8000000000000002,3937.0,3822.0,0.0136,0.0012,115.0,3.0088958660387277,0.08780971056717667
5,80000,200,scramble,0.6000000000000001,pmx,0.8000000000000002,4041.0,3822.0,0.0124,0.0012,219.0,5.72998430141287,0.09612797799805191
5,80000,200,scramble,0.8000000000000002,pmx,0.8000000000000002,4002.0,3822.0,0.0127,0.0012,180.0,4.709576138147568,0.09448226614856112
5,80000,200,scramble,0.4,order,0.4,4626.0,3822.0,0.0101,0.0012,804.0,21.036106750392463,0.11831326955172657
5,80000,200,scramble,0.6000000000000001,order,0.4,4618.0,3822.0,0.0096,0.0012,796.0,20.826792255363685,0.1241346815962117
5,80000,200,scramble,0.8000000000000002,order,0.4,4618.0,3822.0,0.0091,0.0012,796.0,20.826792255363685,0.13148631886935394
